Milieux	Id_Sites	Année	Date	Taxonomie	Niveau taxonomique	Taxon	Stade de vie	Taxon_stdVie	Occurrence	Modalité "écrevisses"	Technique d'échantillonnage	Nb_sessions d'échantillonnage	Effort d'échantillonnage/session	Qualité de l'échantillonnage	Cadre du monitoring	Objectif du monitoring	Propriété des données
Mare	C	2011	mars-mai	Hétéroptère	Espèce	Notonecta glauca		Notonecta glauca	1	Absence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	C	2011	mars-mai	Odonate	Famille	Aeshnidae	Larve	Aeschnidae_L	1	Absence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	C	2011	mars-mai	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Absence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	C	2011	mars-mai	Amphibien	Espèce	Triton palmé	Adulte	Triton palmé_Ad	1	Absence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	D	2011	mars-mai	Coléoptère aquatique	Genre	Acilius spp.		Acilius spp.	1	Absence	Piège à écrevisses	2	4	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Acilius spp.		Acilius spp.	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Colymbetes spp.		Colymbetes spp.	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Cybister spp.		Cybister spp.	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Dytiscus spp.	Adulte	Dytiscus spp._Ad	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Hydrochara spp.		Hydrochara spp.	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Dytiscus spp.	Larve	Dytiscus spp._L	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Amphibien	Espèce	Salamandre tachetée	Larve	Salamandre tachetée_L	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Hétéroptère	Famille	Naucoridae		Naucoridae	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Hétéroptère	Espèce	Notonecta glauca		Notonecta glauca	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Odonate	Famille	Libellulidae	Larve	Libellulidae_L	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Odonate	Famille	Aeshnidae	Larve	Aeschnidae_L	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Hétéroptère	Espèce	Ranatre		Ranatre	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Amphibien	Espèce	Triton marbré	Adulte	Triton marbré_Ad	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Amphibien	Espèce	Triton palmé	Adulte	Triton palmé_Ad	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Trichoptère	Ordre	Trichoptera	Larve	Trichoptera_L	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	F	2011-2012	mars-mais-juillet	Odonate	Sous-Ordre	Zygoptère	Larve	Zygoptère_L	1	Absence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	G	2011	mars-mai	Coléoptère aquatique	Genre	Acilius spp.		Acilius spp.	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	G	2011	mars-mai	Coléoptère aquatique	Genre	Colymbetes spp.		Colymbetes spp.	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	G	2011	mars-mai	Hétéroptère	Famille	Corixidae		Corixidae	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	G	2011	mars-mai	Coléoptère aquatique	Genre	Dytiscus spp.	Adulte	Dytiscus spp._Ad	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	G	2011	mars-mai	Amphibien	Espèce	Grenouille agile	Adulte	Grenouille agile_Ad	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	G	2011	mars-mai	Coléoptère aquatique	Genre	Hydrochara spp.		Hydrochara spp.	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	G	2011	mars-mai	Coléoptère aquatique	Genre	Dytiscus spp.	Larve	Dytiscus spp._L	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	G	2011	mars-mai	Hétéroptère	Espèce	Notonecta glauca		Notonecta glauca	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	G	2011	mars-mai	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	G	2011	mars-mai	Amphibien	Espèce	Triton palmé	Adulte	Triton palmé_Ad	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	I	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Acilius spp.		Acilius spp.	1	Absence	Piège à écrevisses	4	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	I	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Colymbetes spp.		Colymbetes spp.	1	Absence	Piège à écrevisses	4	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	I	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Cybister spp.		Cybister spp.	1	Absence	Piège à écrevisses	4	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	I	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Dytiscus spp.	Adulte	Dytiscus spp._Ad	1	Absence	Piège à écrevisses	4	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	I	2011-2012	mars-mais-juillet	Poisson	Espèce	Gardon		Gardon	1	Absence	Piège à écrevisses	4	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	I	2011-2012	mars-mais-juillet	Amphibien	Espèce	Grenouille verte	Adulte	Grenouille verte_Ad	1	Absence	Piège à écrevisses	4	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	I	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Hydrochara spp.		Hydrochara spp.	1	Absence	Piège à écrevisses	4	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	I	2011-2012	mars-mais-juillet	Hétéroptère	Famille	Naucoridae		Naucoridae	1	Absence	Piège à écrevisses	4	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	I	2011-2012	mars-mais-juillet	Odonate	Famille	Libellulidae	Larve	Libellulidae_L	1	Absence	Piège à écrevisses	4	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	I	2011-2012	mars-mais-juillet	Odonate	Famille	Aeshnidae	Larve	Aeschnidae_L	1	Absence	Piège à écrevisses	4	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	I	2011-2012	mars-mais-juillet	Hétéroptère	Espèce	Ranatre		Ranatre	1	Absence	Piège à écrevisses	4	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	I	2011-2012	mars-mais-juillet	Poisson	Espèce	Rotengle		Rotengle	1	Absence	Piège à écrevisses	4	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	I	2011-2012	mars-mais-juillet	Amphibien	Espèce	Triton palmé	Adulte	Triton palmé_Ad	1	Absence	Piège à écrevisses	4	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	J	2011	mars-mai	Coléoptère aquatique	Genre	Dytiscus spp.	Adulte	Dytiscus spp._Ad	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	J	2011	mars-mai	Poisson	Espèce	Gambusie		Gambusie	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	J	2011	mars-mai	Mollusque	Classe	Limnée		Limnée	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	J	2011	mars-mai	Odonate	Famille	Libellulidae	Larve	Libellulidae_L	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	J	2011	mars-mai	Malacostracé	Espèce	Ecrevisse de Louisiane		Ecrevisse de Louisiane	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	J	2011	mars-mai	Mollusque	Classe	Physe		Physe	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	J	2011	mars-mai	Poisson	Espèce	Poisson-chat		Poisson-chat	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	J	2011	mars-mai	Hétéroptère	Espèce	Ranatre		Ranatre	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	J	2011	mars-mai	Poisson	Espèce	Rotengle		Rotengle	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	J	2011	mars-mai	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	J	2011	mars-mai	Trichoptère	Ordre	Trichoptera	Larve	Trichoptera_L	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	K	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Acilius spp.		Acilius spp.	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	K	2011-2012	mars-mais-juillet	Poisson	Espèce	Brochet	Juvénile	Brochet	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	K	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Colymbetes spp.		Colymbetes spp.	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	K	2011-2012	mars-mais-juillet	Malacostracé	Espèce	Ecrevisse de Louisiane		Ecrevisse de Louisiane	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	K	2011-2012	mars-mais-juillet	Poisson	Espèce	Perche-soleil		Perche-soleil	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	K	2011-2012	mars-mais-juillet	Poisson	Espèce	Poisson-chat		Poisson-chat	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	K	2011-2012	mars-mais-juillet	Poisson	Espèce	Rotengle		Rotengle	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	K	2011-2012	mars-mais-juillet	Poisson	Espèce	Tanche		Tanche	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	K	2011-2012	mars-mais-juillet	Trichoptère	Ordre	Trichoptera	Larve	Trichoptera_L	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	L	2011	mars-mai	Coléoptère aquatique	Genre	Acilius spp.		Acilius spp.	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	L	2011	mars-mai	Coléoptère aquatique	Genre	Colymbetes spp.		Colymbetes spp.	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	L	2011	mars-mai	Coléoptère aquatique	Genre	Cybister spp.		Cybister spp.	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	L	2011	mars-mai	Coléoptère aquatique	Genre	Dytiscus spp.	Adulte	Dytiscus spp._Ad	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	L	2011	mars-mai	Coléoptère aquatique	Genre	Hydrochara spp.		Hydrochara spp.	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	L	2011	mars-mai	Hétéroptère	Espèce	Notonecta glauca		Notonecta glauca	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	L	2011	mars-mai	Amphibien	Espèce	Triton palmé	Adulte	Triton palmé_Ad	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	Sup1	2011	mars-mai	Coléoptère aquatique	Genre	Acilius spp.		Acilius spp.	1	Présence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	Sup1	2011	mars-mai	Coléoptère aquatique	Genre	Colymbetes spp.		Colymbetes spp.	1	Présence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	Sup1	2011	mars-mai	Hétéroptère	Famille	Corixidae		Corixidae	1	Présence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
